name,n_nodes,predicted_cell_type,stage1_correct,neurite_macro_f1,macro_f1,accuracy,n_apical_gt,n_basal_gt,n_axon_gt
202403_121_edited.swc,22470,pyramidal,True,1.0,1.0,1.0,1725,1542,19202
202403_122_edited.swc,37703,pyramidal,True,1.0,1.0,1.0,2527,1461,33714
202412_006_edited.swc,9604,pyramidal,True,1.0,1.0,1.0,1423,1048,7117
202412_007_edited.swc,78263,pyramidal,True,1.0,1.0,1.0,1365,1141,75711
202412_009_edited.swc,36311,pyramidal,True,1.0,1.0,1.0,1570,939,33801
202412_011_edited.swc,30760,pyramidal,True,1.0,1.0,1.0,974,1009,28755
202412_012_edited.swc,60364,pyramidal,True,1.0,1.0,1.0,2160,1250,56952
202412_021_edited.swc,19891,pyramidal,True,1.0,1.0,1.0,1693,503,17694
202412_026_edited.swc,35904,pyramidal,True,1.0,1.0,1.0,1227,1175,33500
202412_080_edited.swc,23899,pyramidal,True,1.0,1.0,1.0,1516,1015,21365
202412_095_edited.swc,48293,pyramidal,True,1.0,1.0,1.0,0,2934,45358
202412_096_edited.swc,88829,pyramidal,True,1.0,1.0,1.0,1452,1604,84947
202413_059_edited.swc,64387,pyramidal,True,1.0,1.0,1.0,1690,1666,61028
202413_060_edited.swc,65958,pyramidal,True,1.0,1.0,1.0,2381,1938,61638
202413_067_edited.swc,39361,pyramidal,True,1.0,1.0,1.0,0,2589,36771
202413_096_edited.swc,1993,pyramidal,True,1.0,1.0,1.0,0,1159,833
202414_052_edited.swc,34603,pyramidal,True,1.0,1.0,1.0,1698,1200,31704
202414_242_edited.swc,65113,pyramidal,True,1.0,1.0,1.0,2666,1570,60876
202414_254_edited.swc,32946,pyramidal,True,1.0,1.0,1.0,1591,1720,29634
202414_259_edited.swc,3748,pyramidal,True,0.8835,0.9223,0.8386,2146,1601,0
202414_260_edited.swc,31302,pyramidal,True,1.0,1.0,1.0,2244,1607,27449
202414_262_edited.swc,12883,pyramidal,True,1.0,1.0,1.0,1767,856,10259
202414_270_edited.swc,31894,pyramidal,True,1.0,1.0,1.0,2529,1517,27847
202414_438_edited.swc,96921,pyramidal,True,0.9999,0.9999,1.0,2352,2120,92448
202414_440_edited.swc,40680,pyramidal,True,1.0,1.0,1.0,3012,1652,36014
202414_443_edited.swc,20395,pyramidal,True,1.0,1.0,1.0,2254,692,17448
202414_445_edited.swc,19778,pyramidal,True,1.0,1.0,1.0,2169,991,16617
202414_446_edited.swc,15695,pyramidal,True,1.0,1.0,1.0,2339,1023,12332
202414_448_edited.swc,98179,pyramidal,True,1.0,1.0,1.0,3158,1563,93457
202414_524_edited.swc,32731,pyramidal,True,1.0,1.0,1.0,2859,1537,28333
202414_528_edited.swc,75433,pyramidal,True,1.0,1.0,1.0,2752,2794,69886
202414_532_edited.swc,61977,pyramidal,True,1.0,1.0,1.0,3502,1733,56741
202414_546_edited.swc,52231,pyramidal,True,1.0,1.0,1.0,3193,1576,47460
202414_548_edited.swc,17293,pyramidal,True,1.0,1.0,1.0,1840,1280,14172
202414_553_edited.swc,21774,pyramidal,True,0.8741,0.9161,0.8427,0,8511,13260
202415_003_edited.swc,91934,pyramidal,True,0.5252,0.6439,0.972,2575,1747,87610
202415_004_edited.swc,41997,pyramidal,True,1.0,1.0,1.0,2434,1654,37907
202415_010_edited.swc,60736,pyramidal,True,1.0,1.0,1.0,2718,1910,56107
202415_011_edited.swc,70872,pyramidal,True,1.0,1.0,1.0,2321,1263,67287
202415_012_edited.swc,47687,pyramidal,True,1.0,1.0,1.0,1977,1084,44625
202415_025_edited.swc,46180,pyramidal,True,1.0,1.0,1.0,2233,1553,42393
202415_026_edited.swc,81121,pyramidal,True,1.0,1.0,1.0,1786,1424,77910
202415_029_edited.swc,26122,pyramidal,True,1.0,1.0,1.0,1753,1114,23178
202415_033_edited.swc,37248,pyramidal,True,0.5841,0.6881,0.9682,1186,1801,34259
202415_034_edited.swc,17069,pyramidal,True,1.0,1.0,1.0,1778,1159,14131
202415_037_edited.swc,48101,pyramidal,True,1.0,1.0,1.0,1442,805,45853
202415_039_edited.swc,55687,pyramidal,True,1.0,1.0,1.0,2655,1066,51965
202417_002_edited.swc,47531,pyramidal,True,1.0,1.0,1.0,2073,1161,44296
202417_004_edited.swc,46041,pyramidal,True,1.0,1.0,1.0,2572,1332,42136
202417_005_edited.swc,44351,pyramidal,True,1.0,1.0,1.0,2630,1856,39864
202417_006_edited.swc,36956,pyramidal,True,1.0,1.0,1.0,2508,1863,32584
202417_007_edited.swc,36577,pyramidal,True,1.0,1.0,1.0,2193,1033,33350
202417_009_edited.swc,24631,pyramidal,True,1.0,1.0,1.0,1717,1329,21583
202417_011_edited.swc,50665,pyramidal,True,1.0,1.0,1.0,2349,1221,47086
202417_043_edited.swc,11858,pyramidal,True,1.0,1.0,1.0,0,1838,10019
202418_006_edited.swc,19871,pyramidal,True,1.0,1.0,1.0,1287,1149,17434
202418_012_edited.swc,35096,pyramidal,True,1.0,1.0,1.0,2069,1381,31645
202418_014_edited.swc,23318,pyramidal,True,1.0,1.0,1.0,1841,1563,19913
202418_015_edited.swc,22865,pyramidal,True,1.0,1.0,1.0,1873,677,20314
202418_016_edited.swc,8283,pyramidal,True,1.0,1.0,1.0,1477,1074,5730
202418_017_edited.swc,21602,pyramidal,True,1.0,1.0,1.0,1950,824,18827
202418_018_edited.swc,24990,pyramidal,True,1.0,1.0,1.0,0,1168,23821
202426_009_edited.swc,66598,pyramidal,True,1.0,1.0,1.0,2279,1770,62548
202426_023_edited.swc,21107,pyramidal,True,1.0,1.0,1.0,0,3023,18083
202426_024_edited.swc,17150,pyramidal,True,1.0,1.0,1.0,2046,1804,13299
202426_025_edited.swc,29420,pyramidal,True,1.0,1.0,1.0,2676,1012,25729
202426_026_edited.swc,17563,pyramidal,True,1.0,1.0,1.0,2355,888,14319
202426_043_edited.swc,69079,pyramidal,True,1.0,1.0,1.0,1684,2219,65174
202426_044_edited.swc,62280,pyramidal,True,1.0,1.0,1.0,2610,1676,57993
202426_047_edited.swc,33288,pyramidal,True,0.5802,0.7202,0.1099,32463,824,0
202426_050_edited.swc,91447,pyramidal,True,1.0,1.0,1.0,2421,1839,87186
202426_054_edited.swc,31714,pyramidal,True,1.0,1.0,1.0,0,1311,30400
202426_146_edited.swc,72160,pyramidal,True,1.0,1.0,1.0,2343,1919,67896
202426_147_edited.swc,36084,pyramidal,True,1.0,1.0,1.0,2301,1331,32451
202426_155_edited.swc,47892,pyramidal,True,1.0,1.0,1.0,2588,1561,43742
202426_156_edited.swc,40215,pyramidal,True,1.0,1.0,1.0,2102,1547,36565
202412_098_edited.swc,77461,pyramidal,True,1.0,1.0,1.0,1669,1642,74149
202412_099_edited.swc,44571,pyramidal,True,1.0,1.0,1.0,1608,572,42390
202422_005_edited.swc,25734,pyramidal,True,1.0,1.0,1.0,0,2002,23711
202422_006_edited.swc,31747,pyramidal,True,1.0,1.0,1.0,1633,885,29198
202422_007_edited.swc,23773,pyramidal,True,1.0,1.0,1.0,1176,518,22047
202422_008_edited.swc,30973,pyramidal,True,1.0,1.0,1.0,1046,884,29011
202422_010_edited.swc,15440,pyramidal,True,1.0,1.0,1.0,1746,1078,12615
202422_013_edited.swc,41120,pyramidal,True,1.0,1.0,1.0,2835,2233,36050
202422_014_edited.swc,42926,pyramidal,True,1.0,1.0,1.0,2993,1283,38649
202423_001_edited.swc,54135,pyramidal,True,0.9998,0.9998,1.0,1819,1481,50834
202423_003_edited.swc,62691,pyramidal,True,1.0,1.0,1.0,1647,1607,59436
202423_004_edited.swc,31408,pyramidal,True,1.0,1.0,1.0,1656,1344,28407
202423_005_edited.swc,104754,pyramidal,True,1.0,1.0,1.0,1878,2235,100638
202423_006_edited.swc,16929,pyramidal,True,1.0,1.0,1.0,1872,1099,13805
202423_007_edited.swc,16298,pyramidal,True,1.0,1.0,1.0,1905,1065,13327
202423_008_edited.swc,27931,pyramidal,True,1.0,1.0,1.0,1378,1009,25543
202423_009_edited.swc,48791,pyramidal,True,1.0,1.0,1.0,1038,1029,46723
202423_011_edited.swc,60102,pyramidal,True,1.0,1.0,1.0,2679,2185,55237
202423_012_edited.swc,100066,pyramidal,True,1.0,1.0,1.0,1452,2193,96420
202423_013_edited.swc,45777,pyramidal,True,1.0,1.0,1.0,1511,1054,43211
202423_015_edited.swc,52385,pyramidal,True,1.0,1.0,1.0,1910,1341,49133
202423_017_edited.swc,23075,pyramidal,True,1.0,1.0,1.0,1188,1051,20835
202423_018_edited.swc,12551,pyramidal,True,1.0,1.0,1.0,1701,974,9872
202423_022_edited.swc,118817,pyramidal,True,1.0,1.0,1.0,1856,1942,115018
202423_023_edited.swc,28717,pyramidal,True,1.0,1.0,1.0,1701,1345,25670
202423_024_edited.swc,37789,pyramidal,True,1.0,1.0,1.0,0,4040,33748
202423_025_edited.swc,51714,pyramidal,True,1.0,1.0,1.0,2042,1437,48234
202423_027_edited.swc,36730,pyramidal,True,1.0,1.0,1.0,1052,1152,34522
202423_029_edited.swc,57031,pyramidal,True,1.0,1.0,1.0,1320,728,54982
202423_030_edited.swc,35729,pyramidal,True,1.0,1.0,1.0,1149,746,33833
202423_031_edited.swc,44074,pyramidal,True,1.0,1.0,1.0,1120,1075,41877
202423_033_edited.swc,59489,pyramidal,True,1.0,1.0,1.0,2380,987,56119
202423_043_edited.swc,35906,pyramidal,True,1.0,1.0,1.0,1886,1339,32680
202427_020_edited.swc,40013,pyramidal,True,1.0,1.0,1.0,2479,1267,36266
202427_027_edited.swc,41412,pyramidal,True,1.0,1.0,1.0,0,2339,39072
202427_036_edited.swc,29552,pyramidal,True,1.0,1.0,1.0,1957,1021,26573
202427_037_edited.swc,68147,pyramidal,True,1.0,1.0,1.0,2813,1194,64139
202427_048_edited.swc,51550,pyramidal,True,1.0,1.0,1.0,2479,1643,47427
202427_057_edited.swc,23695,pyramidal,True,1.0,1.0,1.0,2118,916,20659
202427_060_edited.swc,46282,pyramidal,True,1.0,1.0,1.0,3016,906,42359
202427_071_edited.swc,43417,pyramidal,True,1.0,1.0,1.0,3112,808,39496
202427_077_edited.swc,58362,pyramidal,True,1.0,1.0,1.0,2124,1520,54714
202427_078_edited.swc,32494,pyramidal,True,1.0,1.0,1.0,1785,1067,29641
202427_079_edited.swc,37481,pyramidal,True,1.0,1.0,1.0,1537,1176,34767
202427_096_edited.swc,3506,pyramidal,True,1.0,1.0,1.0,0,671,2834
202427_099_edited.swc,14207,pyramidal,True,1.0,1.0,1.0,1284,836,12086
202427_100_edited.swc,27091,pyramidal,True,1.0,1.0,1.0,1099,591,25400
202427_123_edited.swc,60413,pyramidal,True,1.0,1.0,1.0,2345,1140,56927
202427_135_edited.swc,20847,pyramidal,True,1.0,1.0,1.0,0,1231,19613
202427_143_edited.swc,84679,pyramidal,True,1.0,1.0,1.0,2180,1711,80787
202461_009_edited.swc,55879,pyramidal,True,0.5523,0.6642,0.98,1120,1072,53686
202461_011_edited.swc,47046,pyramidal,True,1.0,1.0,1.0,0,2200,44845
202461_012_edited.swc,42451,pyramidal,True,1.0,1.0,1.0,0,1476,40973
202461_014_edited.swc,60941,pyramidal,True,1.0,1.0,1.0,0,2247,58693
202461_015_edited.swc,66628,pyramidal,True,1.0,1.0,1.0,0,3098,63528
202461_030_edited.swc,7780,pyramidal,True,1.0,1.0,1.0,0,1345,6434
202462_001_edited.swc,63583,pyramidal,True,1.0,1.0,1.0,0,2171,61410
202462_002_edited.swc,40408,pyramidal,True,1.0,1.0,1.0,0,2684,37721
202462_004_edited.swc,34161,pyramidal,True,1.0,1.0,1.0,0,2328,31831
202462_005_edited.swc,27223,pyramidal,True,0.9996,0.9997,0.9999,3059,1122,23041
202464_006_edited.swc,66506,pyramidal,True,1.0,1.0,1.0,0,4130,62368
202464_010_edited.swc,15900,pyramidal,True,1.0,1.0,1.0,1943,1265,12691
202464_012_edited.swc,41782,pyramidal,True,1.0,1.0,1.0,2404,1111,38264
202497_001_edited.swc,44018,pyramidal,True,1.0,1.0,1.0,1784,1000,41231
202497_002_edited.swc,47908,pyramidal,True,1.0,1.0,1.0,2136,1316,44455
202497_005_edited.swc,38762,pyramidal,True,1.0,1.0,1.0,1728,1025,36007
202497_006_edited.swc,34802,pyramidal,True,1.0,1.0,1.0,1313,957,32531
202497_007_edited.swc,46199,pyramidal,True,1.0,1.0,1.0,2367,654,43177
202497_009_edited.swc,66021,pyramidal,True,1.0,1.0,1.0,2012,2029,61979
202497_013_edited.swc,43457,pyramidal,True,1.0,1.0,1.0,1867,1360,40229
202497_020_edited.swc,32754,pyramidal,True,1.0,1.0,1.0,2367,1931,28455
202497_022_edited.swc,43240,pyramidal,True,1.0,1.0,1.0,1898,723,40617
202497_023_edited.swc,30322,pyramidal,True,1.0,1.0,1.0,1633,510,28178
202498_001_edited.swc,41918,pyramidal,True,1.0,1.0,1.0,0,3537,38379
202498_002_edited.swc,23475,pyramidal,True,1.0,1.0,1.0,809,640,22025
202498_004_edited.swc,8886,pyramidal,True,1.0,1.0,1.0,814,444,7627
202498_005_edited.swc,37638,pyramidal,True,1.0,1.0,1.0,0,1729,35908
202498_006_edited.swc,37338,pyramidal,True,1.0,1.0,1.0,2413,1095,33789
202498_007_edited.swc,38402,pyramidal,True,1.0,1.0,1.0,2320,1203,34878
202498_008_edited.swc,26945,pyramidal,True,1.0,1.0,1.0,1286,850,24808
202498_010_edited.swc,10912,pyramidal,True,1.0,1.0,1.0,0,1313,9598
202498_011_edited.swc,25392,pyramidal,True,1.0,1.0,1.0,1260,828,23303
202498_012_edited.swc,35858,pyramidal,True,1.0,1.0,1.0,1374,897,33586
202498_013_edited.swc,38930,pyramidal,True,1.0,1.0,1.0,0,2415,36514
202498_016_edited.swc,33262,pyramidal,True,1.0,1.0,1.0,1415,927,30919
202498_017_edited.swc,20894,pyramidal,True,1.0,1.0,1.0,1382,668,18843
202498_018_edited.swc,15127,pyramidal,True,1.0,1.0,1.0,1436,278,13412
202498_019_edited.swc,58196,pyramidal,True,0.5,0.6667,0.9286,0,4156,54038
202499_001_edited.swc,21760,pyramidal,True,1.0,1.0,1.0,1455,898,19406
202499_004_edited.swc,51679,pyramidal,True,1.0,1.0,1.0,1835,1625,48217
202499_013_edited.swc,34136,pyramidal,True,1.0,1.0,1.0,959,1157,32019
202499_015_edited.swc,16220,pyramidal,True,1.0,1.0,1.0,1380,368,14471
202499_016_edited.swc,34267,pyramidal,True,1.0,1.0,1.0,1940,1143,31183
202499_017_edited.swc,22802,pyramidal,True,1.0,1.0,1.0,1285,826,20690
202499_018_edited.swc,48737,pyramidal,True,1.0,1.0,1.0,1469,1462,45805
202499_020_edited.swc,48925,pyramidal,True,1.0,1.0,1.0,2015,1367,45542
202499_021_edited.swc,29063,pyramidal,True,1.0,1.0,1.0,2360,1555,25147
202499_022_edited.swc,54415,pyramidal,True,1.0,1.0,1.0,1327,1168,51918
202499_023_edited.swc,44846,pyramidal,True,1.0,1.0,1.0,1922,1619,41304
202499_025_edited.swc,19061,pyramidal,True,1.0,1.0,1.0,1830,662,16568
202500_001_edited.swc,26788,pyramidal,True,1.0,1.0,1.0,0,1524,25263
202500_003_edited.swc,58304,pyramidal,True,1.0,1.0,1.0,1918,1180,55205
202500_006_edited.swc,26976,pyramidal,True,1.0,1.0,1.0,1728,902,24344
202500_007_edited.swc,37389,pyramidal,True,1.0,1.0,1.0,1686,1179,34523
202501_001_edited.swc,36805,pyramidal,True,1.0,1.0,1.0,1916,766,34118
202501_003_edited.swc,28138,pyramidal,True,1.0,1.0,1.0,1584,576,25957
202501_004_edited.swc,54214,pyramidal,True,1.0,1.0,1.0,2117,1243,50849
202501_005_edited.swc,60681,pyramidal,True,0.6642,0.7482,0.958,3835,1221,55616
202501_006_edited.swc,20666,pyramidal,True,1.0,1.0,1.0,1364,679,18614
202501_007_edited.swc,28135,pyramidal,True,1.0,1.0,1.0,1926,489,25706
202501_008_edited.swc,52263,pyramidal,True,0.9999,0.9999,1.0,2788,2057,47413
202501_011_edited.swc,45232,pyramidal,True,1.0,1.0,1.0,1664,684,42883
202501_013_edited.swc,36224,pyramidal,True,1.0,1.0,1.0,1566,891,33766
202501_017_edited.swc,48046,pyramidal,True,1.0,1.0,1.0,1736,1206,45103
202501_019_edited.swc,48560,pyramidal,True,1.0,1.0,1.0,1404,1169,45986
202501_020_edited.swc,22879,pyramidal,True,1.0,1.0,1.0,0,635,22243
202501_021_edited.swc,20517,pyramidal,True,0.4967,0.6225,0.9713,589,283,19644
202501_022_edited.swc,36266,pyramidal,True,1.0,1.0,1.0,1798,1165,33129
202501_023_edited.swc,31532,pyramidal,True,1.0,1.0,1.0,0,1967,29562
202501_024_edited.swc,20053,pyramidal,True,1.0,1.0,1.0,2026,857,17169
202501_028_edited.swc,25508,pyramidal,True,1.0,1.0,1.0,0,3352,22155
202501_029_edited.swc,50412,pyramidal,True,1.0,1.0,1.0,0,2037,48374
202503_057_edited.swc,52931,pyramidal,True,1.0,1.0,1.0,0,2139,50791
202544_017_edited.swc,51004,pyramidal,True,1.0,1.0,1.0,1468,1366,48168
202544_027_edited.swc,99432,pyramidal,True,1.0,1.0,1.0,2048,1420,95963
202548_039_edited.swc,57216,pyramidal,True,1.0,1.0,1.0,3573,1672,51969
202548_043_edited.swc,51612,pyramidal,True,1.0,1.0,1.0,3746,1139,46726
202567_002_edited.swc,31583,pyramidal,True,1.0,1.0,1.0,0,1335,30247
202567_005_edited.swc,24360,pyramidal,True,1.0,1.0,1.0,1797,1239,21323
202567_006_edited.swc,15168,pyramidal,True,1.0,1.0,1.0,1825,907,12435
202567_007_edited.swc,48316,pyramidal,True,1.0,1.0,1.0,0,2833,45482
202567_008_edited.swc,26030,pyramidal,True,1.0,1.0,1.0,3127,556,22346
202567_009_edited.swc,19557,pyramidal,True,1.0,1.0,1.0,1985,838,16733
202567_011_edited.swc,19332,pyramidal,True,1.0,1.0,1.0,0,6894,12436
202664_001_edited.swc,31184,pyramidal,True,1.0,1.0,1.0,740,1175,29268
202664_002_edited.swc,20924,pyramidal,True,1.0,1.0,1.0,2851,1637,16435
202664_003_edited.swc,16562,pyramidal,True,1.0,1.0,1.0,1818,1255,13487
202664_004_edited.swc,29137,pyramidal,True,0.9998,0.9998,1.0,2408,1145,25583
202664_010_edited.swc,114891,pyramidal,True,1.0,1.0,1.0,0,4130,110760
202664_011_edited.swc,29016,pyramidal,True,1.0,1.0,1.0,2457,1398,25160
202666_003_edited.swc,11455,pyramidal,True,1.0,1.0,1.0,0,1085,10367
202666_007_edited.swc,36296,pyramidal,True,1.0,1.0,1.0,0,1717,34578
202666_009_edited.swc,19459,pyramidal,True,1.0,1.0,1.0,1919,1498,16041
202666_011_edited.swc,15548,pyramidal,True,1.0,1.0,1.0,1840,1016,12690
202666_012_edited.swc,20286,pyramidal,True,0.7096,0.7822,0.9319,2245,927,17112
202666_014_edited.swc,12210,pyramidal,True,1.0,1.0,1.0,1313,1639,9256
202666_015_edited.swc,26239,pyramidal,True,1.0,1.0,1.0,0,1665,24573
202666_016_edited.swc,26906,pyramidal,True,1.0,1.0,1.0,0,1426,25476
202666_017_edited.swc,17262,pyramidal,True,1.0,1.0,1.0,2142,1271,13848
202666_018_edited.swc,59656,pyramidal,True,1.0,1.0,1.0,0,2689,56966
202666_020_edited.swc,15587,pyramidal,True,1.0,1.0,1.0,2224,1084,12278
202666_021_edited.swc,14070,pyramidal,True,0.9997,0.9998,0.9999,1751,789,11529
202666_023_edited.swc,26025,pyramidal,True,0.5501,0.6626,0.9646,922,857,24245
202666_028_edited.swc,23324,pyramidal,True,1.0,1.0,1.0,2170,1548,19605
202668_001_edited.swc,54453,pyramidal,True,1.0,1.0,1.0,0,2398,52054
202668_004_edited.swc,33033,pyramidal,True,1.0,1.0,1.0,0,1491,31540
202668_005_edited.swc,18116,pyramidal,True,1.0,1.0,1.0,2484,985,14646
202668_006_edited.swc,14784,pyramidal,True,1.0,1.0,1.0,1639,1008,12135
202668_011_edited.swc,16951,pyramidal,True,1.0,1.0,1.0,0,746,16204
202668_014_edited.swc,16138,pyramidal,True,1.0,1.0,1.0,908,1024,14199
202668_019_edited.swc,29031,pyramidal,True,0.5424,0.6568,0.9713,832,700,27498
202668_021_edited.swc,25891,pyramidal,True,1.0,1.0,1.0,0,2325,23563
202668_023_edited.swc,17879,pyramidal,True,1.0,1.0,1.0,0,4316,13560
202669_001_edited.swc,67142,pyramidal,True,1.0,1.0,1.0,0,4338,62803
202669_005_edited.swc,31204,pyramidal,True,1.0,1.0,1.0,2595,1413,27195
202669_006_edited.swc,27976,pyramidal,True,1.0,1.0,1.0,2123,1010,24842
202669_007_edited.swc,36337,pyramidal,True,0.5513,0.6635,0.9657,1248,1179,33909
202669_008_edited.swc,14322,pyramidal,True,1.0,1.0,1.0,2075,998,11248
202669_010_edited.swc,70004,pyramidal,True,1.0,1.0,1.0,0,3456,66542
202669_011_edited.swc,47086,pyramidal,True,1.0,1.0,1.0,0,2773,44312
202669_013_edited.swc,20572,pyramidal,True,1.0,1.0,1.0,2142,941,17488
202669_014_edited.swc,34142,pyramidal,True,1.0,1.0,1.0,0,1654,32487
202669_015_edited.swc,12021,pyramidal,True,1.0,1.0,1.0,1771,1127,9122
202669_016_edited.swc,21706,pyramidal,True,1.0,1.0,1.0,1645,1085,18975
202669_017_edited.swc,28523,pyramidal,True,0.5674,0.6756,0.967,942,1111,26469
202669_018_edited.swc,14646,pyramidal,True,1.0,1.0,1.0,1603,853,12189
202674_009_edited.swc,26981,pyramidal,True,1.0,1.0,1.0,2940,1457,22583
202674_032_edited.swc,25116,pyramidal,True,1.0,1.0,1.0,0,1840,23275
202674_036_edited.swc,18473,pyramidal,True,1.0,1.0,1.0,2447,1316,14707
202674_038_edited.swc,17212,pyramidal,True,1.0,1.0,1.0,2677,1194,13340
202674_039_edited.swc,29030,pyramidal,True,0.6032,0.7024,0.9586,2557,1203,25269
202674_041_edited.swc,3799,pyramidal,True,1.0,1.0,1.0,0,1234,2564
202679_001_edited.swc,25007,pyramidal,True,0.6504,0.7378,0.9375,2486,544,21976
202679_002_edited.swc,10050,pyramidal,True,1.0,1.0,1.0,1404,858,7787
202679_003_edited.swc,16313,pyramidal,True,1.0,1.0,1.0,1757,1146,13409
202679_004_edited.swc,46331,pyramidal,True,1.0,1.0,1.0,0,1744,44586
202679_006_edited.swc,19456,pyramidal,True,1.0,1.0,1.0,2233,1129,16093
202679_007_edited.swc,87405,pyramidal,True,1.0,1.0,1.0,0,1657,85747
202679_008_edited.swc,29489,pyramidal,True,1.0,1.0,1.0,1936,1366,26186
202679_009_edited.swc,49122,pyramidal,True,1.0,1.0,1.0,2569,2015,44537
202679_011_edited.swc,20790,pyramidal,True,1.0,1.0,1.0,1986,1170,17633
202679_018_edited.swc,10826,pyramidal,True,0.5395,0.6546,0.8938,1150,932,8743
202679_019_edited.swc,32398,pyramidal,True,1.0,1.0,1.0,3242,1212,27943
202679_020_edited.swc,30391,pyramidal,True,1.0,1.0,1.0,2446,1394,26548
202679_021_edited.swc,20891,pyramidal,True,1.0,1.0,1.0,2343,494,18022
202679_023_edited.swc,21367,pyramidal,True,1.0,1.0,1.0,0,3305,18061
202679_024_edited.swc,22117,pyramidal,True,1.0,1.0,1.0,1660,1107,19349
202679_025_edited.swc,12339,pyramidal,True,1.0,1.0,1.0,0,1447,10891
202679_026_edited.swc,23480,pyramidal,True,1.0,1.0,1.0,2027,1007,20445
202679_027_edited.swc,55591,pyramidal,True,1.0,1.0,1.0,0,2342,53248
202679_028_edited.swc,34748,pyramidal,True,1.0,1.0,1.0,0,1530,33215
202680_001_edited.swc,45108,pyramidal,True,1.0,1.0,1.0,0,2143,42964
202680_002_edited.swc,63237,pyramidal,True,1.0,1.0,1.0,0,2812,60424
202680_003_edited.swc,24213,pyramidal,True,1.0,1.0,1.0,0,1988,22223
202680_005_edited.swc,43095,pyramidal,True,1.0,1.0,1.0,0,1993,41101
202680_006_edited.swc,25446,pyramidal,True,1.0,1.0,1.0,2117,1215,22113
202680_007_edited.swc,25963,pyramidal,True,1.0,1.0,1.0,3077,1181,21704
202680_008_edited.swc,13829,pyramidal,True,1.0,1.0,1.0,1208,766,11854
202680_010_edited.swc,17415,pyramidal,True,1.0,1.0,1.0,1467,1294,14653
202680_011_edited.swc,12491,pyramidal,True,1.0,1.0,1.0,1402,1027,10061
202680_012_edited.swc,99876,pyramidal,True,0.6666,0.75,1.0,1,4121,95753
202680_013_edited.swc,16285,pyramidal,True,1.0,1.0,1.0,1991,1327,12965
202680_015_edited.swc,16893,pyramidal,True,1.0,1.0,1.0,1681,783,14428
202680_018_edited.swc,30856,pyramidal,True,1.0,1.0,1.0,2436,1453,26966
202680_020_edited.swc,12785,pyramidal,True,1.0,1.0,1.0,1423,810,10500
202680_022_edited.swc,10369,pyramidal,True,1.0,1.0,1.0,1240,869,8259
202680_025_edited.swc,43293,pyramidal,True,0.978,0.9853,0.9189,0,1638,41654
202680_029_edited.swc,59133,pyramidal,True,1.0,1.0,1.0,2547,1294,55291
202680_030_edited.swc,27997,pyramidal,True,1.0,1.0,1.0,3356,1065,23573
202680_031_edited.swc,20275,pyramidal,True,1.0,1.0,1.0,0,2337,17935
202680_033_edited.swc,13931,pyramidal,True,1.0,1.0,1.0,1507,937,11486
202681_007_edited.swc,47595,pyramidal,True,1.0,1.0,1.0,0,1999,45595
202681_016_edited.swc,16928,pyramidal,True,1.0,1.0,1.0,2065,966,13896
202681_018_edited.swc,12527,pyramidal,True,1.0,1.0,1.0,1315,900,10311
202681_019_edited.swc,17601,pyramidal,True,1.0,1.0,1.0,1711,921,14967
202682_001_edited.swc,30996,pyramidal,True,1.0,1.0,1.0,2260,2455,26278
202682_002_edited.swc,21806,pyramidal,True,1.0,1.0,1.0,1193,2567,18045
202682_003_edited.swc,20958,pyramidal,True,1.0,1.0,1.0,1748,1182,18012
202682_004_edited.swc,56403,pyramidal,True,1.0,1.0,1.0,0,3682,52719
202682_006_edited.swc,28205,pyramidal,True,1.0,1.0,1.0,0,1553,26650
202682_007_edited.swc,13300,pyramidal,True,1.0,1.0,1.0,1150,798,11351
202682_012_edited.swc,40228,pyramidal,True,1.0,1.0,1.0,0,1713,38514
202682_013_edited.swc,15010,pyramidal,True,1.0,1.0,1.0,1699,757,12553
202682_014_edited.swc,18206,pyramidal,True,1.0,1.0,1.0,1347,830,16028
202682_015_edited.swc,38863,pyramidal,True,0.5,0.6667,0.9,0,3886,34976
202682_016_edited.swc,37617,pyramidal,True,0.5741,0.6805,0.9535,2276,1751,33588
202682_017_edited.swc,16363,pyramidal,True,1.0,1.0,1.0,2239,1185,12938
202682_018_edited.swc,18449,pyramidal,True,0.7062,0.7796,0.9396,1693,870,15885
202682_019_edited.swc,13959,pyramidal,True,1.0,1.0,1.0,1246,1085,11626
202682_024_edited.swc,56216,pyramidal,True,1.0,1.0,1.0,0,2933,53282
202809_017_edited.swc,20690,pyramidal,True,1.0,1.0,1.0,2395,1415,16879
202829_023_edited.swc,8388,pyramidal,True,1.0,1.0,1.0,1496,1069,5822
202829_024_edited.swc,13498,pyramidal,True,1.0,1.0,1.0,2309,1264,9922
202829_026_edited.swc,16145,pyramidal,True,1.0,1.0,1.0,2217,1046,12881
202829_027_edited.swc,18712,pyramidal,True,1.0,1.0,1.0,2312,1381,15018
202829_057_edited.swc,15510,pyramidal,True,1.0,1.0,1.0,2139,1224,12146
202829_061_edited.swc,35800,pyramidal,True,1.0,1.0,1.0,0,2908,32891
202829_062_edited.swc,13991,pyramidal,True,1.0,1.0,1.0,2250,1144,10596
202829_064_edited.swc,10548,pyramidal,True,1.0,1.0,1.0,1831,1006,7710
202829_066_edited.swc,18700,pyramidal,True,1.0,1.0,1.0,1916,1192,15591
